-41.597526550293	-41.595100402832	-41.585121154785	-41.593112945557	-41.588768005371	-41.580135345459	-41.587280273437	-41.566875457764	-41.585311889648	-41.625007629395	-41.625610351562	-41.624397277832	-41.635055541992	-41.642108917236	-41.621593475342	-41.620620727539	-41.657066345215	-41.759860992432	-41.757965087891	-41.757526397705	-41.685405731201	-41.744430541992	-41.760749816895	-41.700790405273	-41.799766540527	-41.821506500244	-41.758533477783	-41.809055328369	-41.816249847412	-41.623020172119	-41.669952392578	-41.716529846191	-41.709083557129	-41.878990173340	-42.074481964111	-41.836040496826	-41.996742248535	-42.030864715576	-41.399131774902	-42.219112396240	-41.349735260010
-41.598003387451	-41.597309112549	-41.594360351562	-41.587997436523	-41.586227416992	-41.590114593506	-41.567161560059	-41.578453063965	-41.567756652832	-41.644363403320	-41.615768432617	-41.662452697754	-41.667827606201	-41.666831970215	-41.640754699707	-41.638954162598	-41.662479400635	-41.770275115967	-41.747821807861	-41.716358184814	-41.702896118164	-41.741699218750	-41.727245330811	-41.672725677490	-41.610088348389	-41.712844848633	-41.795955657959	-41.773956298828	-41.732818603516	-41.640560150146	-41.793773651123	-41.612510681152	-41.577327728271	-41.648632049561	-41.702098846436	-41.844402313232	-41.755016326904	-41.571956634521	-41.787891387939	-41.899208068848	-41.472774505615
-41.614719390869	-41.592151641846	-41.597934722900	-41.594791412354	-41.594554901123	-41.576629638672	-41.591205596924	-41.599205017090	-41.578350067139	-41.656539916992	-41.638477325439	-41.627273559570	-41.647418975830	-41.671653747559	-41.624389648437	-41.620975494385	-41.646049499512	-41.737182617187	-41.723007202148	-41.718845367432	-41.781921386719	-41.722042083740	-41.684272766113	-41.735897064209	-41.736053466797	-41.818672180176	-41.708869934082	-41.780052185059	-41.683387756348	-41.527294158936	-41.724117279053	-41.720603942871	-41.757965087891	-41.862945556641	-41.755161285400	-41.621284484863	-41.726005554199	-42.179779052734	-42.305412292480	-41.583221435547	-41.657024383545
-41.607696533203	-41.604545593262	-41.591728210449	-41.588905334473	-41.573451995850	-41.585159301758	-41.596591949463	-41.581695556641	-41.569808959961	-41.644081115723	-41.661808013916	-41.654174804687	-41.642417907715	-41.646800994873	-41.613681793213	-41.648494720459	-41.711959838867	-41.732669830322	-41.757629394531	-41.766056060791	-41.673179626465	-41.682437896729	-41.661045074463	-41.741523742676	-41.740505218506	-41.825553894043	-41.849384307861	-41.697410583496	-41.831859588623	-41.763854980469	-41.694129943848	-41.785156250000	-41.756019592285	-41.689380645752	-41.881969451904	-42.002571105957	-42.321456909180	-41.320201873779	-42.087364196777	-41.867031097412	-41.952850341797
-41.607185363770	-41.581565856934	-41.587677001953	-41.580387115479	-41.586269378662	-41.585052490234	-41.587135314941	-41.608016967773	-41.593154907227	-41.648597717285	-41.661064147949	-41.654235839844	-41.641281127930	-41.654251098633	-41.630393981934	-41.634532928467	-41.679626464844	-41.747611999512	-41.691520690918	-41.704509735107	-41.715518951416	-41.712581634521	-41.681285858154	-41.723682403564	-41.785308837891	-41.777851104736	-41.710563659668	-41.591804504395	-41.708450317383	-41.669799804687	-41.832862854004	-41.597297668457	-41.558105468750	-41.887725830078	-41.776515960693	-41.961685180664	-41.717750549316	-42.009998321533	-41.825595855713	-42.651100158691	-42.577732086182
-41.604415893555	-41.572635650635	-41.583171844482	-41.583534240723	-41.593147277832	-41.582530975342	-41.582504272461	-41.590782165527	-41.586421966553	-41.657245635986	-41.631114959717	-41.640155792236	-41.642501831055	-41.635360717773	-41.670928955078	-41.619457244873	-41.624988555908	-41.718391418457	-41.765720367432	-41.737953186035	-41.730724334717	-41.732543945312	-41.578174591064	-41.802356719971	-41.597152709961	-41.822418212891	-41.835464477539	-41.640995025635	-41.692497253418	-41.649124145508	-41.670925140381	-41.699661254883	-41.485424041748	-41.720516204834	-41.739501953125	-41.770099639893	-42.063716888428	-42.459579467773	-41.512428283691	-41.594078063965	-41.634994506836
-41.574310302734	-41.578762054443	-41.589424133301	-41.581687927246	-41.600440979004	-41.610309600830	-41.595146179199	-41.584831237793	-41.593433380127	-41.642856597900	-41.624172210693	-41.638622283936	-41.640876770020	-41.653141021729	-41.648876190186	-41.661750793457	-41.640583038330	-41.724178314209	-41.733829498291	-41.715167999268	-41.734222412109	-41.727500915527	-41.672435760498	-41.768394470215	-41.674888610840	-41.716636657715	-41.714828491211	-41.790901184082	-41.606678009033	-41.687877655029	-41.694225311279	-41.582649230957	-41.612625122070	-42.306529998779	-41.738456726074	-41.631145477295	-42.244705200195	-41.756843566895	-42.028980255127	-42.168788909912	-42.713371276855
-41.590312957764	-41.629764556885	-41.574867248535	-41.585506439209	-41.579654693604	-41.575019836426	-41.568992614746	-41.594787597656	-41.573738098145	-41.627635955811	-41.636032104492	-41.672801971436	-41.656143188477	-41.671073913574	-41.625156402588	-41.638072967529	-41.651073455811	-41.751415252686	-41.728073120117	-41.703971862793	-41.738277435303	-41.741664886475	-41.660350799561	-41.588008880615	-41.737529754639	-41.771278381348	-41.785022735596	-41.649383544922	-41.662673950195	-41.543567657471	-41.835998535156	-41.717494964600	-41.994213104248	-42.106998443604	-41.898693084717	-41.371494293213	-41.848098754883	-41.721378326416	-42.100151062012	-42.017707824707	-41.237026214600
-41.602981567383	-41.606616973877	-41.600498199463	-41.593162536621	-41.592765808105	-41.586174011230	-41.591629028320	-41.585762023926	-41.590545654297	-41.643562316895	-41.642272949219	-41.628490447998	-41.625308990479	-41.672775268555	-41.629150390625	-41.625896453857	-41.687362670898	-41.753181457520	-41.686515808105	-41.702751159668	-41.710987091064	-41.647747039795	-41.773822784424	-41.698902130127	-41.576889038086	-41.702915191650	-41.801326751709	-41.705474853516	-41.842418670654	-41.657039642334	-41.851718902588	-41.507457733154	-41.592864990234	-42.062530517578	-42.022556304932	-41.639808654785	-41.910427093506	-41.824127197266	-42.170291900635	-42.277809143066	-42.262329101562
-41.584526062012	-41.617485046387	-41.596355438232	-41.593372344971	-41.593368530273	-41.592010498047	-41.587440490723	-41.596908569336	-41.589408874512	-41.673732757568	-41.650642395020	-41.646038055420	-41.630439758301	-41.683818817139	-41.663978576660	-41.641227722168	-41.656345367432	-41.724189758301	-41.690246582031	-41.746322631836	-41.716361999512	-41.743911743164	-41.661201477051	-41.702289581299	-41.795997619629	-41.680667877197	-41.751972198486	-41.720733642578	-41.490833282471	-41.671749114990	-41.685630798340	-41.699367523193	-41.476734161377	-41.897567749023	-42.204383850098	-42.253036499023	-42.350341796875	-41.876659393311	-42.029521942139	-41.778408050537	-42.282958984375
-41.602725982666	-41.581962585449	-41.590099334717	-41.583717346191	-41.593647003174	-41.571865081787	-41.615566253662	-41.595130920410	-41.580890655518	-41.648929595947	-41.651447296143	-41.643276214600	-41.622528076172	-41.670677185059	-41.628391265869	-41.649326324463	-41.649692535400	-41.736694335937	-41.730529785156	-41.761409759521	-41.760848999023	-41.718036651611	-41.678108215332	-41.708263397217	-41.631477355957	-41.736930847168	-41.845279693604	-41.556873321533	-41.765033721924	-41.755126953125	-41.750720977783	-41.508666992187	-41.580680847168	-42.152362823486	-41.639636993408	-42.299579620361	-41.438186645508	-41.765907287598	-42.209712982178	-42.622852325439	-41.833393096924
-41.601760864258	-41.614803314209	-41.580730438232	-41.608467102051	-41.592025756836	-41.582077026367	-41.579395294189	-41.604824066162	-41.580097198486	-41.638641357422	-41.664417266846	-41.642738342285	-41.672294616699	-41.646015167236	-41.671104431152	-41.663780212402	-41.655002593994	-41.767951965332	-41.717132568359	-41.699939727783	-41.793785095215	-41.738410949707	-41.715286254883	-41.654563903809	-41.604873657227	-41.842700958252	-41.691707611084	-41.768634796143	-41.683319091797	-41.624877929687	-41.717456817627	-42.046718597412	-41.853393554687	-41.983253479004	-41.797443389893	-42.398685455322	-41.562385559082	-41.650264739990	-41.824077606201	-41.194408416748	-41.550811767578
-41.590175628662	-41.586467742920	-41.616344451904	-41.596221923828	-41.584999084473	-41.579650878906	-41.596626281738	-41.590763092041	-41.575023651123	-41.651172637939	-41.671234130859	-41.646991729736	-41.652301788330	-41.661296844482	-41.655818939209	-41.654232025146	-41.692295074463	-41.732879638672	-41.782394409180	-41.721378326416	-41.760601043701	-41.681854248047	-41.691204071045	-41.776687622070	-41.675163269043	-41.711555480957	-41.856395721436	-41.661739349365	-41.795703887939	-41.635211944580	-41.711837768555	-41.632007598877	-42.068946838379	-42.056602478027	-41.674381256104	-41.846023559570	-42.773105621338	-41.791263580322	-41.712539672852	-41.797389984131	-41.910804748535
-41.603054046631	-41.601047515869	-41.592655181885	-41.598861694336	-41.588901519775	-41.584327697754	-41.590358734131	-41.597576141357	-41.578266143799	-41.658241271973	-41.648998260498	-41.670604705811	-41.633422851562	-41.661933898926	-41.658798217773	-41.641246795654	-41.643989562988	-41.739631652832	-41.776157379150	-41.723682403564	-41.745761871338	-41.707202911377	-41.673088073730	-41.808921813965	-41.650302886963	-41.704071044922	-41.687808990479	-41.822315216064	-41.858661651611	-41.658054351807	-41.747756958008	-41.915023803711	-41.591407775879	-41.727378845215	-42.125289916992	-42.313217163086	-41.961772918701	-42.133560180664	-42.666465759277	-41.625686645508	-41.744892120361
-41.597465515137	-41.610126495361	-41.610137939453	-41.582969665527	-41.588794708252	-41.587360382080	-41.581180572510	-41.577571868896	-41.588329315186	-41.649509429932	-41.639698028564	-41.669689178467	-41.632118225098	-41.629112243652	-41.638992309570	-41.649585723877	-41.639083862305	-41.763942718506	-41.713272094727	-41.706501007080	-41.701023101807	-41.737926483154	-41.621070861816	-41.664535522461	-41.756195068359	-41.773071289062	-41.751083374023	-41.807785034180	-41.742656707764	-41.739936828613	-41.659507751465	-41.745391845703	-41.598426818848	-41.529838562012	-41.940513610840	-41.565776824951	-41.918609619141	-42.282478332520	-42.029933929443	-41.328701019287	-41.289653778076
-41.583839416504	-41.588867187500	-41.609203338623	-41.587955474854	-41.598327636719	-41.583976745605	-41.578567504883	-41.591728210449	-41.606964111328	-41.633464813232	-41.648418426514	-41.650428771973	-41.630062103271	-41.654941558838	-41.639190673828	-41.660633087158	-41.621006011963	-41.697097778320	-41.765365600586	-41.730663299561	-41.691738128662	-41.719738006592	-41.624187469482	-41.763130187988	-41.749839782715	-41.735187530518	-41.643348693848	-41.783721923828	-41.723709106445	-41.735157012939	-41.978042602539	-41.627212524414	-41.739826202393	-41.795021057129	-42.141510009766	-41.702445983887	-41.912631988525	-42.428024291992	-41.960975646973	-41.396663665771	-41.800506591797
-41.600585937500	-41.599182128906	-41.589466094971	-41.590019226074	-41.564338684082	-41.587657928467	-41.586936950684	-41.586727142334	-41.589580535889	-41.668197631836	-41.657585144043	-41.641735076904	-41.641162872314	-41.665035247803	-41.697254180908	-41.622322082520	-41.593936920166	-41.712055206299	-41.726123809814	-41.714645385742	-41.673572540283	-41.728149414062	-41.784931182861	-41.657554626465	-41.687812805176	-41.653274536133	-41.848121643066	-41.812999725342	-41.857597351074	-41.902454376221	-41.527355194092	-41.670013427734	-41.740436553955	-42.027770996094	-41.840560913086	-42.286972045898	-41.578376770020	-41.719627380371	-41.724205017090	-41.247997283936	-42.059333801270
-41.596973419189	-41.592601776123	-41.613933563232	-41.580043792725	-41.598953247070	-41.602336883545	-41.597869873047	-41.596935272217	-41.603137969971	-41.664051055908	-41.662376403809	-41.639785766602	-41.668579101562	-41.683639526367	-41.661212921143	-41.647010803223	-41.660446166992	-41.732311248779	-41.724555969238	-41.732696533203	-41.725921630859	-41.732036590576	-41.733985900879	-41.727787017822	-41.639518737793	-41.875114440918	-41.934528350830	-41.758861541748	-41.839176177979	-41.670913696289	-41.730018615723	-41.850231170654	-41.834003448486	-41.582302093506	-41.544658660889	-42.361038208008	-42.100570678711	-41.758087158203	-41.976951599121	-42.181171417236	-43.544673919678
-41.605262756348	-41.615386962891	-41.599365234375	-41.603881835937	-41.599792480469	-41.588035583496	-41.589466094971	-41.585937500000	-41.597160339355	-41.653648376465	-41.642272949219	-41.680480957031	-41.637828826904	-41.633182525635	-41.659736633301	-41.629257202148	-41.640403747559	-41.762554168701	-41.710319519043	-41.730632781982	-41.676101684570	-41.718330383301	-41.694454193115	-41.650501251221	-41.643238067627	-41.881088256836	-41.893424987793	-41.762760162354	-41.662315368652	-41.652339935303	-41.828136444092	-41.949222564697	-41.925231933594	-41.805812835693	-42.005405426025	-41.864933013916	-41.706577301025	-41.546787261963	-41.724487304687	-42.873046875000	-42.196899414062
-41.607284545898	-41.609420776367	-41.614746093750	-41.586120605469	-41.580383300781	-41.590274810791	-41.577239990234	-41.596523284912	-41.601665496826	-41.657028198242	-41.633708953857	-41.660919189453	-41.653861999512	-41.636325836182	-41.639076232910	-41.667091369629	-41.681125640869	-41.707508087158	-41.683994293213	-41.718139648437	-41.698863983154	-41.672012329102	-41.673339843750	-41.767024993896	-41.779346466064	-41.844997406006	-41.699954986572	-41.659221649170	-41.727588653564	-41.792667388916	-41.703952789307	-41.646785736084	-42.098110198975	-42.042800903320	-41.946800231934	-42.191738128662	-41.895778656006	-41.844791412354	-41.568328857422	-41.625164031982	-42.875122070312
-41.600967407227	-41.595050811768	-41.615570068359	-41.590888977051	-41.615444183350	-41.595149993896	-41.588836669922	-41.592990875244	-41.591312408447	-41.650733947754	-41.645488739014	-41.653869628906	-41.652904510498	-41.667392730713	-41.646900177002	-41.694038391113	-41.632556915283	-41.747711181641	-41.753437042236	-41.740974426270	-41.778179168701	-41.671836853027	-41.694843292236	-41.712684631348	-41.799255371094	-41.778583526611	-41.593681335449	-41.827442169189	-41.744289398193	-41.523357391357	-41.752841949463	-41.402492523193	-41.696758270264	-41.732986450195	-41.877105712891	-41.664867401123	-42.158283233643	-41.261665344238	-41.767143249512	-42.426887512207	-41.229591369629
-41.600952148437	-41.593528747559	-41.605834960937	-41.598411560059	-41.578109741211	-41.585735321045	-41.569168090820	-41.594619750977	-41.581058502197	-41.672660827637	-41.641349792480	-41.668739318848	-41.658943176270	-41.675514221191	-41.665855407715	-41.638347625732	-41.645042419434	-41.706501007080	-41.743679046631	-41.725681304932	-41.757850646973	-41.720108032227	-41.629898071289	-41.740524291992	-41.691974639893	-41.676364898682	-41.762523651123	-41.933853149414	-41.682842254639	-42.079093933105	-41.896469116211	-42.221809387207	-41.634277343750	-42.196010589600	-42.101390838623	-42.351356506348	-42.298732757568	-41.862724304199	-41.611877441406	-42.215839385986	-42.003475189209
-41.598045349121	-41.600494384766	-41.603237152100	-41.606002807617	-41.595043182373	-41.594844818115	-41.584079742432	-41.599998474121	-41.582267761230	-41.678215026855	-41.647651672363	-41.641796112061	-41.668350219727	-41.647960662842	-41.673347473145	-41.649463653564	-41.675971984863	-41.739128112793	-41.691772460937	-41.743652343750	-41.757785797119	-41.771213531494	-41.711154937744	-41.622123718262	-41.664192199707	-41.751682281494	-41.685871124268	-41.803169250488	-41.796390533447	-41.849174499512	-41.687969207764	-41.887378692627	-41.118362426758	-42.213207244873	-41.981060028076	-42.039344787598	-41.615974426270	-41.467113494873	-41.724319458008	-42.140796661377	-41.725749969482
-41.597248077393	-41.576019287109	-41.598243713379	-41.596744537354	-41.598407745361	-41.588859558105	-41.611675262451	-41.588684082031	-41.596637725830	-41.666072845459	-41.651527404785	-41.665920257568	-41.647994995117	-41.675628662109	-41.628879547119	-41.693523406982	-41.643547058105	-41.753505706787	-41.699947357178	-41.697818756104	-41.772525787354	-41.693523406982	-41.697147369385	-41.698703765869	-41.792369842529	-41.731960296631	-41.746639251709	-41.734497070312	-41.768547058105	-41.774417877197	-41.784629821777	-41.687587738037	-41.847812652588	-41.764568328857	-42.063449859619	-41.884082794189	-41.678863525391	-41.517742156982	-41.393188476562	-41.790904998779	-42.499092102051
-41.607055664062	-41.595767974854	-41.589103698730	-41.581417083740	-41.610637664795	-41.580757141113	-41.583625793457	-41.592967987061	-41.601058959961	-41.667095184326	-41.660224914551	-41.632678985596	-41.664012908936	-41.663032531738	-41.629631042480	-41.666538238525	-41.650554656982	-41.747215270996	-41.639194488525	-41.649509429932	-41.714614868164	-41.726577758789	-41.688915252686	-41.676383972168	-41.774066925049	-41.698123931885	-41.599929809570	-41.584739685059	-41.489231109619	-41.795482635498	-41.470462799072	-41.448898315430	-41.569934844971	-41.997104644775	-42.018508911133	-41.798789978027	-42.069866180420	-42.133422851562	-41.627143859863	-41.747703552246	-41.579055786133
-41.617107391357	-41.611564636230	-41.577781677246	-41.587333679199	-41.606441497803	-41.616416931152	-41.609474182129	-41.584285736084	-41.589790344238	-41.645854949951	-41.668960571289	-41.655040740967	-41.660091400146	-41.647109985352	-41.643531799316	-41.704055786133	-41.635639190674	-41.754474639893	-41.711757659912	-41.800750732422	-41.765331268311	-41.675048828125	-41.754043579102	-41.751892089844	-41.745910644531	-41.800674438477	-41.765628814697	-41.618537902832	-41.765117645264	-41.621269226074	-41.657806396484	-41.346927642822	-41.845630645752	-41.831027984619	-42.011882781982	-42.026626586914	-41.655956268311	-42.446922302246	-42.279216766357	-41.839462280273	-41.826393127441
-41.604701995850	-41.603801727295	-41.607326507568	-41.607429504395	-41.602149963379	-41.593658447266	-41.611675262451	-41.594284057617	-41.600502014160	-41.646869659424	-41.646045684814	-41.700664520264	-41.631843566895	-41.645542144775	-41.672416687012	-41.642864227295	-41.619132995605	-41.736690521240	-41.727352142334	-41.776348114014	-41.752456665039	-41.713989257812	-41.736320495605	-41.631057739258	-41.800590515137	-41.752449035645	-41.790180206299	-41.785610198975	-41.723350524902	-41.843666076660	-41.794761657715	-41.503383636475	-41.611091613770	-41.721031188965	-41.726051330566	-42.002937316895	-41.598506927490	-41.755271911621	-42.162643432617	-41.549053192139	-42.323410034180
-41.601116180420	-41.609313964844	-41.609649658203	-41.598979949951	-41.595821380615	-41.609428405762	-41.596000671387	-41.605205535889	-41.604225158691	-41.666980743408	-41.658367156982	-41.659957885742	-41.661315917969	-41.689979553223	-41.638389587402	-41.648441314697	-41.638858795166	-41.726016998291	-41.730545043945	-41.687400817871	-41.745750427246	-41.755023956299	-41.779266357422	-41.722747802734	-41.712387084961	-41.754905700684	-41.716346740723	-41.731834411621	-41.674194335937	-41.735626220703	-41.659053802490	-41.820159912109	-41.581836700439	-42.012798309326	-41.743041992187	-41.513347625732	-41.636402130127	-41.796310424805	-41.939907073975	-41.815773010254	-41.568531036377
-41.627208709717	-41.614665985107	-41.603656768799	-41.589668273926	-41.599338531494	-41.588966369629	-41.603237152100	-41.597450256348	-41.602859497070	-41.656536102295	-41.661972045898	-41.646617889404	-41.669555664062	-41.667999267578	-41.665779113770	-41.682266235352	-41.718055725098	-41.729610443115	-41.683658599854	-41.698822021484	-41.760425567627	-41.814002990723	-41.774105072021	-41.677947998047	-41.741165161133	-41.710536956787	-41.711559295654	-41.694972991943	-41.823596954346	-41.670227050781	-41.529380798340	-41.520980834961	-41.494529724121	-41.748443603516	-42.123855590820	-41.991954803467	-42.175571441650	-42.554992675781	-41.883304595947	-41.617382049561	-43.272197723389
-41.615142822266	-41.589698791504	-41.598445892334	-41.614147186279	-41.589912414551	-41.586948394775	-41.610637664795	-41.589462280273	-41.593566894531	-41.666561126709	-41.656482696533	-41.660648345947	-41.678840637207	-41.654891967773	-41.663005828857	-41.668262481689	-41.663440704346	-41.705894470215	-41.727012634277	-41.647777557373	-41.746280670166	-41.729343414307	-41.753524780273	-41.665534973145	-41.679801940918	-41.781959533691	-41.666107177734	-41.683208465576	-41.761474609375	-41.680835723877	-41.855522155762	-41.961090087891	-41.921287536621	-41.955139160156	-42.713306427002	-42.038166046143	-41.585479736328	-42.226142883301	-41.361522674561	-42.448513031006	-41.765651702881
-41.626308441162	-41.613491058350	-41.603256225586	-41.603427886963	-41.603500366211	-41.589298248291	-41.611282348633	-41.603847503662	-41.580268859863	-41.650142669678	-41.666267395020	-41.637859344482	-41.670162200928	-41.629104614258	-41.645965576172	-41.647369384766	-41.636070251465	-41.753002166748	-41.758380889893	-41.708938598633	-41.719039916992	-41.722625732422	-41.634342193604	-41.705791473389	-41.744644165039	-41.807426452637	-41.750461578369	-41.663242340088	-41.674858093262	-41.682727813721	-41.563655853271	-41.774429321289	-41.598968505859	-41.869091033936	-41.804656982422	-42.076892852783	-41.888401031494	-41.735000610352	-41.825035095215	-41.837192535400	-42.027824401855
-41.603363037109	-41.605670928955	-41.614334106445	-41.612503051758	-41.598564147949	-41.603641510010	-41.595775604248	-41.587200164795	-41.601360321045	-41.651386260986	-41.647521972656	-41.651760101318	-41.642684936523	-41.644435882568	-41.662677764893	-41.645492553711	-41.677112579346	-41.766929626465	-41.728351593018	-41.767700195312	-41.691448211670	-41.737243652344	-41.755565643311	-41.689533233643	-41.676616668701	-41.889408111572	-41.793888092041	-41.778827667236	-41.814174652100	-41.542297363281	-41.538990020752	-41.893341064453	-41.690158843994	-41.995082855225	-42.101551055908	-41.889026641846	-41.672512054443	-41.707359313965	-41.866027832031	-41.764793395996	-42.070728302002
